Violation ID,Timestamp,Location,Violation Type,Vehicle Type,Severity
VIO-008296,2025-05-22 09:35:25,"58.3824,81.3081",No Signal,Sedan,1
VIO-008297,2025-02-04 03:49:47,"-81.3059,155.0329",No Signal,Truck,3
VIO-008298,2025-02-17 20:25:09,"-39.0311,105.5535",Illegal Parking,Van,5
VIO-008299,2025-04-17 00:06:55,"42.9669,-39.2860",No Signal,Truck,4
VIO-008300,2025-04-03 00:21:00,"8.1523,60.3021",Speeding,Sedan,4
VIO-008301,2025-03-09 17:13:00,"14.6378,-84.0099",Illegal Turn,Sedan,5
VIO-008302,2025-10-18 01:51:59,"-71.8629,1.6268",Speeding,Truck,2
VIO-008303,2025-06-05 13:21:53,"61.6342,11.2632",Speeding,Bus,HIGH
VIO-008304,2025-09-09 16:31:37,"4.2958,-96.7936",Illegal Parking,Sedan,4
VIO-008305,2025-05-09 23:42:02,"81.5407,55.9588",Illegal Turn,Motorcycle,2
VIO-008306,2025-07-06 11:14:28,"80.7928,-113.6070",Illegal Turn,Sedan,5
VIO-008307,2024-12-02 08:53:42,"56.8068,-31.3565",No Signal,Van,3
VIO-008308,2025-05-21 12:28:25,"-7.2507,135.8112",No Signal,Sedan,1
VIO-008309,2025-06-15 11:26:23,,No Signal,Bus,4
VIO-008310,2025-05-22 13:43:55,"75.7368,164.9273",Illegal Parking,Van,HIGH
VIO-008311,2025-11-03 20:33:26,"-16.4018,-147.3877",Red Light,Motorcycle,5
VIO-008312,2025-09-12 09:39:00,"39.9687,9.1140",Red Light,Van,
VIO-008313,2025-09-09 19:04:50,"-52.7590,56.7291",Red Light,Motorcycle,4
VIO-008314,2025_08_29 11:36:10,"-18.5483,157.2769",Illegal Parking,Bus,4
VIO-008315,2025-05-25 03:28:14,"-32.8563,-31.8702",Red Light,Sedan,3
VIO-008316,2025-04-09 04:38:52,"-66.7637,-160.7686",No Signal,Truck,5
VIO-008317,2024-12-24 20:05:48,"68.8176,100.3258",Illegal Turn,Motorcycle,5
VIO-008318,2025-07-16 22:57:21,"-35.6795,90.3028",Illegal Turn,Bus,2
VIO-008319,2025-08-25 16:01:22,"10.8756,70.6435",No Signal,Bus,3
VIO-008320,2024-12-18 23:06:39,"-47.1210,-96.8637",No Signal,Sedan,4
VIO-008321,2024-12-08 08:04:58,"88.3604,47.0471",Illegal Parking,Van,5
VIO-008322,2025-10-18 10:57:29,"-37.5885,135.4703",Red Light,Van,2
VIO-008323,2025-10-24 15:09:29,"44.2176,-174.5592",No Signal,Truck,5
VIO-008324,2025-03-15 23:14:15,"-20.1763,-170.8791",Illegal Turn,Truck,5
VIO-008325,2025-09-29 14:53:31,"-50.0464,-25.3624",Illegal Parking,Van,5
VIO-008326,2025-01-20 04:03:00,"20.2956,-101.0698",Red Light,Motorcycle,
VIO-008327,2025-06-18 01:58:04,"47.8184,-72.6924",Speeding,Van,1
VIO-008328,2025_10_11 19:48:44,"-58.0751,48.0098",Speeding,Truck,4
VIO-008329,2025-05-04 21:25:33,"66.9829,172.5117",Red Light,Truck,4
VIO-008330,09/08/25 21:53,"36.8962,58.7398",Illegal Parking,Bus,5
VIO-008331,2025-07-07 17:19:47,"-28.5301,32.5313",Red Light,Truck,5
VIO-008332,2025-09-07 22:34:31,"56.2068,-148.5818",Illegal Turn,Van,1
VIO-008333,2025-07-17 15:33:03,,Speeding,Bus,1
VIO-008334,2025-10-28 05:19:06,"-72.8447,-90.0376",Red Light,Bus,4
VIO-008335,2025-01-26 21:29:17,"49.2958,83.9000",Illegal Parking,Motorcycle,
VIO-008336,2025-05-04 12:07:17,"69.6763,14.9911",No Signal,Motorcycle,3
VIO-008337,2025-01-22 15:47:29,"49.5060,117.0183",Illegal Parking,Truck,LOW
VIO-008338,2024-11-15 05:20:10,"-35.9258,168.8594",Red Light,Motorcycle,1
VIO-008339,2025_11_10 19:32:24,"45.9415,16.3627",No Signal,Sedan,LOW
VIO-008340,2026-Oct-30 11:00:00,"-12.7103,-127.5426",No Signal,Bus,4
VIO-008341,08/16/25 15:31,"-10.0682,171.4239",Red Light,Motorcycle,4
VIO-008342,2025-03-21 04:20:51,"-54.0882,-59.4426",Illegal Turn,Motorcycle,2
VIO-008343,2025-07-06 12:15:44,"7.9784,-155.4942",Red Light,Truck,1
VIO-008344,2025-06-13 22:40:21,"-40.9252,-58.5803",Red Light,Sedan,3
VIO-008345,2025-02-05 14:02:44,"13.3313,-4.5802",Illegal Parking,Truck,4
VIO-008346,2025-09-28 19:24:32,"48.6114,93.2928",Red Light,Motorcycle,4
VIO-008347,2025_09_05 15:13:30,"-86.3691,168.1153",Speeding,Bus,2
VIO-008348,2024/24/12 23:16:50,"54.0137,35.8605",No Signal,Truck,1
VIO-008349,2025-05-29 02:17:01,"39.0666,111.4681",Illegal Parking,Van,1
VIO-008350,2025-09-19 17:11:54,"56.2728,-53.8887",Speeding,Bus,1
VIO-008351,2025-06-17 19:39:17,"-63.8565,131.2395",Speeding,Van,1
VIO-008352,2025-01-13 14:22:22,"-45.4962,-107.1714",Red Light,Motorcycle,5
VIO-008353,2025-06-26 19:18:00,"-61.9708,122.7146",Red Light,Motorcycle,5
VIO-008354,2025-03-08 06:53:36,"-48.9985,76.4998",Illegal Parking,Motorcycle,4
VIO-008355,2025-02-11 12:09:53,"15.9261,-28.9769",Red Light,Van,3
VIO-008356,2024-12-16 13:43:47,"66.7663,-179.6516",illegal turn,Motorcycle,2
VIO-008357,2025-10-25 07:38:59,"12.6920,-53.8028",Red Light,Motorcycle,5
VIO-008358,2024-11-18 19:53:38,"81.5615,146.3178",Illegal Parking,Sedan,4
VIO-008359,2025-10-16 13:10:22,,Speeding,Bus,1
VIO-008360,2025-04-23 16:55:56,"-84.7444,-0.2729",Illegal Turn,Sedan,5
VIO-008361,2025-03-28 13:27:48,"67.8024,-94.3468",No Signal,Van,3
VIO-008362,2025-11-02 05:58:16,"-76.2249,147.4457",Red Light,Sedan,LOW
VIO-008363,2025-03-29 11:15:12,"-59.2804,-11.8379",No Signal,Van,5
VIO-008364,2025-07-14 07:51:39,"-37.7297,157.1655",Speeding,Truck,2
VIO-008365,2025-04-15 21:35:37,"37.4133,121.9760",Illegal Turn,Bus,5
VIO-008366,2025-10-25 11:09:41,"32.5246,-120.1243",Illegal Parking,Van,
VIO-008367,2025-10-01 20:34:43,"-27.1057,-95.0409",No Signal,Van,1
VIO-008368,2025-09-25 05:00:00,"-28.4088,-99.3185",Red Light,Truck,4
VIO-008369,2025-01-10 09:25:41,"-82.9541,-7.8731",Red Light,Truck,4
VIO-008370,2024-12-24 10:04:36,"-40.4761,-84.1321",Red Light,Bus,3
VIO-008371,2025-06-04 19:59:18,"84.0056,-82.8052",Illegal Turn,Sedan,2
VIO-008372,2025-10-26 10:51:13,,Red Light,Truck,2
VIO-008373,2025-06-07 12:58:31,"-27.5651,100.1247",Illegal Turn,Sedan,3
VIO-008374,N/A,,Illegal Turn,Van,3
VIO-008375,2025-04-28 05:23:30,"35.7921,34.9465",No Signal,Bus,4
VIO-008376,2024-12-03 05:17:27,,Illegal Parking,Motorcycle,1
VIO-008377,2025-08-11 19:05:09,"-72.4078,-45.7751",Red Light,Truck,3
VIO-008378,2025-03-06 13:24:17,"-76.5104,-77.4904",Red Light,Motorcycle,4
VIO-008379,2025/02/01 20:09:11,"87.9016,25.7261",Red Light,Bus,2
VIO-008380,2024-11-27 03:45:27,"-8.4892,-1.9814",Illegal Parking,Truck,2
VIO-008381,2025_07_02 00:01:12,"-9.5402,101.5198",Speeding,Van,3
VIO-008382,2025-03-13 19:14:20,"-30.7226,-6.1841",Illegal Parking,Van,1
VIO-008383,2025-05-07 17:33:09,"-72.2740,-18.0988",Illegal Turn,Van,3
VIO-008384,2025-07-26 01:41:41,"53.6534,-65.7895",Illegal Parking,Sedan,4
VIO-008385,2025-06-06 04:29:10,"-71.6355,162.5926",Speeding,Sedan,2
VIO-008386,2025-08-04 20:41:10,"72.3656,-88.8771",Red Light,Sedan,1
VIO-008387,2025-02-17 15:57:57,"-11.4892,9.2016",No Signal,Sedan,4
VIO-008388,2025-09-24 07:19:59,"1.7648,101.8452",Red Light,Bus,2
VIO-008389,2025-04-17 23:44:45,,Speeding,Bus,5
VIO-008390,2025-02-23 12:11:24,"-54.7324,100.0675",Speeding,Van,4
VIO-008391,04/21/25 00:25,"-58.4616,-121.7759",Speeding,Van,1
VIO-008392,2025-08-17 08:51:44,"-89.9853,-40.3111",No Signal,Bus,2
VIO-008393,2025-06-03 02:31:35,"88.5137,-28.0463",Illegal Parking,Bus,
VIO-008394,2025-11-06 12:59:37,"-39.2791,146.1458",no signal,Sedan,1
VIO-008395,2025-02-01 16:25:30,"-64.7968,-144.7070",No Signal,Truck,
VIO-008396,2025-01-01 08:28:55,"89.4023,41.5892",Illegal Turn,Truck,4
VIO-008397,2025-02-24 23:49:17,"-18.0744,-77.8559",Speeding,Van,2
VIO-008398,2025-02-10 20:57:34,"-24.4947,-77.3135",Speeding,Motorcycle,3
VIO-008399,2025-10-07 02:55:37,"80.4687,-24.9235",Illegal Parking,Truck,4
VIO-008400,2025-04-26 17:22:16,"-1.5378,143.5693",Speeding,Bus,1
VIO-008401,2025-01-31 11:07:23,"-71.7348,-94.2328",Illegal Turn,Van,5
VIO-008402,2025-11-03 05:03:33,"42.2538,-168.8019",speeding,Motorcycle,5
VIO-008403,2025-10-29 14:18:10,"13.1228,37.0825",No Signal,Sedan,5
VIO-008404,2025-08-31 13:54:12,"-74.3485,135.6688",Illegal Turn,Van,1
VIO-008405,2025-07-25 01:01:13,"-48.3500,163.8926",Red Light,Motorcycle,1
VIO-008406,2025-03-04 11:22:03,"-84.4143,50.3612",Speeding,Sedan,2
VIO-008407,2025-09-11 00:17:03,"41.0809,129.7088",Illegal Turn,Motorcycle,
VIO-008408,2025-03-14 15:41:37,"-34.6744,156.3121",Illegal Parking,Motorcycle,5
VIO-008409,2025-02-10 19:27:34,"-52.8751,-86.9877",No Signal,Van,2
VIO-008410,07/24/25 07:49,"60.6374,-95.3712",Red Light,Motorcycle,4
VIO-008411,2025_01_15 01:13:21,"-62.3083,-103.4232",No Signal,Truck,4
VIO-008412,2025-03-11 04:24:54,"-9.5051,-133.6942",Illegal Turn,Sedan,1
VIO-008413,2025-02-05 14:04:51,"67.8841,-51.2286",Illegal Parking,Bus,4
VIO-008414,2025-03-12 08:57:11,"-88.5983,-168.9241",Illegal Parking,Sedan,
VIO-008415,2025-05-10 20:13:39,"-87.6395,170.6749",Illegal Parking,Truck,3
VIO-008416,2025-11-07 22:18:24,"56.4601,-41.3587",Red Light,Bus,5
VIO-008417,2025-06-07 04:44:02,"-73.9886,-172.5267",Speeding,Motorcycle,5
VIO-008418,2024-11-17 12:55:12,"3.2510,146.2012",No Signal,Motorcycle,1
VIO-008419,2025-02-28 07:55:19,"-26.3407,-139.7513",Illegal Parking,Van,4
VIO-008420,2025-04-18 20:32:57,"-75.4132,-20.1862",Illegal Parking,Truck,3
VIO-008421,2025-01-02 23:18:36,"-4.5758,-137.1292",Illegal Turn,Motorcycle,
VIO-008422,2024-11-29 18:08:09,,Illegal Turn,Van,1
VIO-008423,2025-06-25 18:30:31,"-67.0642,146.1080",Illegal Turn,Truck,2
VIO-008424,04/28/25 17:40,"-24.7910,43.5840",red light,Van,1
VIO-008425,2025-03-16 15:04:34,"-52.8273,-22.4126",Illegal Parking,Van,4
VIO-008426,2025-07-21 10:12:16,"-40.3194,-62.3394",No Signal,Motorcycle,4
VIO-008427,2025-09-23 20:01:36,"16.9333,131.4945",Red Light,Motorcycle,5
VIO-008428,2025-05-28 02:18:43,"4.6767,-119.9244",Illegal Parking,Bus,1
VIO-008429,2025-04-25 11:48:06,"13.9293,-105.7734",Red Light,Motorcycle,2
VIO-008430,2025-02-04 11:42:46,"-58.4254,-30.1368",Speeding,Van,
VIO-008431,2024_11_21 20:44:56,"-16.7901,87.4383",No Signal,Sedan,1
VIO-008432,2024-12-06 17:21:04,"-20.4587,45.0899",Illegal Parking,Motorcycle,5
VIO-008433,2025-02-24 03:53:46,"-27.6180,157.0281",Red Light,Truck,1
VIO-008434,2024-12-07 01:37:46,"-47.0809,-34.5655",Illegal Turn,Bus,LOW
VIO-008435,2025-08-07 02:24:05,"-17.3250,141.6746",Illegal Parking,Bus,4
VIO-008436,2025-03-01 13:11:38,"23.6459,34.5265",No Signal,Bus,5
VIO-008437,2025-04-28 04:54:42,"1.9595,71.8233",No Signal,Sedan,1
VIO-008438,2025-09-20 10:44:45,"0.6602,67.5079",Red Light,Truck,LOW
VIO-008439,2025_09_27 20:30:49,"-72.6145,170.2665",Red Light,Truck,1
VIO-008440,2025-02-13 05:07:02,"56.9023,109.5098",No Signal,Bus,4
VIO-008441,2025-06-19 03:25:56,"-70.7499,108.6322",Speeding,Sedan,5
VIO-008442,N/A,"61.2216,-137.0391",No Signal,Bus,4
VIO-008443,2024-12-09 07:24:07,"84.2070,-72.5246",Speeding,Bus,3
VIO-008444,2025-05-28 14:40:34,"89.6699,-126.0365",Illegal Turn,Van,2
VIO-008445,2025-01-16 09:21:49,"20.8872,-66.5783",Illegal Parking,Van,5
VIO-008446,2024-12-18 15:54:38,"6.3078,-152.8337",Speeding,Sedan,3
VIO-008447,2025-10-19 11:44:15,"52.0947,-93.3653",Illegal Turn,Truck,3
VIO-008448,2024_12_29 02:51:49,"-62.3272,-143.4222",Illegal Turn,Van,1
VIO-008449,2025-09-27 03:46:33,"-56.4918,-93.5576",No Signal,Truck,2
VIO-008450,2025-08-06 03:26:06,"-13.4850,-106.1347",Speeding,Motorcycle,4
VIO-008451,2025-08-06 17:53:01,"-18.9596,-151.6750",Illegal Turn,Bus,2
VIO-008452,2025-08-24 23:34:25,"52.9105,-154.5977",No Signal,Bus,2
VIO-008453,04/02/25 00:56,"-24.2521,-50.8588",Illegal Turn,Motorcycle,5
VIO-008454,2025_05_15 21:19:17,"-47.7020,-71.8745",Red Light,Sedan,3
VIO-008455,2025_04_02 19:06:37,,Speeding,Motorcycle,4
VIO-008456,2025-06-07 05:07:21,"-54.8815,-43.9987",Illegal Turn,Sedan,5
VIO-008457,2025-08-16 08:51:52,"-36.2772,134.2155",Illegal Parking,Truck,3
VIO-008458,2025-05-25 21:40:59,"38.1949,128.2530",Speeding,Van,1
VIO-008459,2025-01-06 06:58:04,"15.4520,80.8457",Illegal Turn,Truck,1
VIO-008460,2025-10-10 19:25:32,"2.5307,129.6047",Speeding,Van,3
VIO-008461,2025_09_21 14:57:27,"82.5477,44.8147",Speeding,Truck,4
VIO-008462,2025-01-17 23:41:46,"-68.4709,-97.2152",Speeding,Truck,5
VIO-008463,2025-01-03 04:39:38,"-81.8285,-23.7770",Illegal Turn,Van,3
VIO-008464,2024-12-16 05:10:44,"75.9233,-63.1153",Illegal Turn,Van,3
VIO-008465,2025-05-22 16:44:28,"66.5189,-82.1839",Illegal Parking,Truck,3
VIO-008466,2025-10-18 16:38:39,"-64.6966,-120.4175",Illegal Turn,Sedan,
VIO-008467,2025/12/11 18:12:03,"-67.0254,43.4382",Red Light,Van,1
VIO-008468,2025-01-05 06:01:22,"87.1926,132.4666",No Signal,Sedan,1
VIO-008469,2025_08_29 17:41:24,"-34.3593,128.1629",Illegal Turn,Motorcycle,1
VIO-008470,2025-03-05 14:52:03,"19.2458,-73.7797",Speeding,Bus,5
VIO-008471,2025-05-09 22:29:38,"27.7711,157.5360",Illegal Turn,Van,2
VIO-008472,2024-12-02 06:27:52,"-48.9874,72.1418",No Signal,Motorcycle,1
VIO-008473,2025-03-05 10:52:32,"-30.0284,-55.2686",Red Light,Sedan,3
VIO-008474,2024-12-29 06:10:02,"-61.9929,30.9410",red light,Sedan,HIGH
VIO-008475,09/02/25 20:05,"8.1992,-42.9538",illegal parking,Motorcycle,4
VIO-008476,2025-04-09 09:16:22,"-15.6754,73.8481",Illegal Turn,Truck,3
VIO-008477,2025-04-04 06:29:54,"75.1042,-166.5580",No Signal,Bus,5
VIO-008478,2025-08-27 16:35:23,"25.6339,-16.5806",Red Light,Sedan,1
VIO-008479,2025-10-24 04:06:22,"88.7018,41.8643",Illegal Turn,Bus,3
VIO-008480,03/15/25 23:07,"27.8170,65.4973",Red Light,Truck,4
VIO-008481,2025-02-16 09:10:39,"44.1595,-157.2465",Red Light,Motorcycle,2
VIO-008482,2025-10-27 07:45:28,,No Signal,Truck,5
VIO-008483,2025-07-05 10:28:26,"12.6815,-153.4111",No Signal,Bus,1
VIO-008484,2025-08-17 01:17:15,"-77.4051,65.0925",Red Light,Truck,3
VIO-008485,2025-05-25 02:03:08,"-39.5633,-64.4356",No Signal,Van,2
VIO-008486,2025-02-13 09:26:14,"-18.3624,-50.3087",No Signal,Sedan,1
VIO-008487,2025-07-16 08:29:42,"16.9585,-37.8766",Illegal Turn,Van,1
VIO-008488,2025-03-05 22:35:29,"32.3307,10.4805",Illegal Parking,Motorcycle,
VIO-008489,2025-03-23 14:55:16,"-3.5565,176.8908",Speeding,Truck,1
VIO-008490,2025-03-19 10:03:55,"40.3865,162.1449",Illegal Turn,Van,3
VIO-008491,2025-01-02 12:56:24,"80.7766,-78.5821",Illegal Parking,Bus,5
VIO-008492,2025/08/01 09:17:18,"-16.9855,109.6565",No Signal,Van,4
VIO-008493,2025_10_09 09:40:12,"-83.6842,113.7384",Red Light,Motorcycle,4
VIO-008494,2025-04-06 06:18:33,"57.5311,59.5352",No Signal,Truck,1
VIO-008495,2025-02-10 08:47:38,"62.3102,166.7461",Illegal Turn,Van,5
VIO-008496,2025-08-16 03:21:31,"-62.3700,48.4331",No Signal,Van,5
VIO-008497,2025/01/04 12:50:25,"-58.9167,107.9910",No Signal,Truck,
VIO-008498,12/19/24 14:33,"85.1709,-169.8744",Illegal Parking,Bus,3
VIO-008499,2024-11-30 18:42:15,"53.4291,28.0739",Illegal Parking,Bus,5
VIO-008500,2025-01-14 17:19:48,"74.1461,-68.5316",Illegal Parking,Truck,1
VIO-008501,2025-08-21 11:38:59,"7.7880,-25.8552",No Signal,Bus,4
VIO-008502,2025-01-04 20:04:41,"0.5639,140.2351",Speeding,Bus,5
VIO-008503,2025-02-03 01:38:03,"17.6917,-99.5905",Red Light,Truck,2
VIO-008504,09/05/25 00:34,"-77.1244,-82.1868",Red Light,Truck,
VIO-008505,2025-09-20 21:12:08,"-37.1873,42.9456",Speeding,Sedan,5
VIO-008506,2025-01-24 17:14:24,"70.9598,-142.2079",Red Light,Van,
VIO-008507,2024-12-22 07:32:25,"24.0187,-23.8732",Red Light,Truck,2
VIO-008508,2025-10-12 05:39:38,"-12.3880,79.5087",No Signal,Van,2
VIO-008509,2025-01-27 12:06:21,,Speeding,Motorcycle,2
VIO-008510,2025-09-01 07:52:36,"-68.2571,-153.0219",Illegal Parking,Truck,1
VIO-008511,2025-08-21 13:42:14,"81.2007,-41.2055",No Signal,Bus,HIGH
VIO-008512,2025-04-27 11:19:32,"79.6634,40.4596",Illegal Turn,Bus,
VIO-008513,2025-01-25 14:26:57,"-16.8505,-116.4543",Red Light,Sedan,3
VIO-008514,2026-Oct-30 11:00:00,"9.2813,9.4041",No Signal,Bus,
VIO-008515,2025-05-11 16:04:58,"-87.1381,-173.7065",No Signal,Motorcycle,1
VIO-008516,2025-06-25 02:41:55,"77.9789,-103.0129",Illegal Turn,Bus,4
VIO-008517,2025-03-27 16:33:15,"86.0583,-14.3248",Illegal Parking,Sedan,4
VIO-008518,2025-11-05 10:53:04,"87.2956,68.5767",No Signal,Van,3
VIO-008519,2025-01-29 13:57:52,"34.9023,174.8198",Red Light,Van,1
VIO-008520,N/A,"87.4551,-100.9342",Red Light,Van,3
VIO-008521,2025-10-25 08:46:47,"-75.1602,139.1760",No Signal,Van,4
VIO-008522,2024_12_05 16:58:41,"-18.7919,103.8014",Illegal Turn,Van,3
VIO-008523,2025-02-22 20:04:43,"-59.5589,51.7071",Red Light,Truck,5
VIO-008524,2025-02-01 09:23:21,"-80.0072,-14.8266",Red Light,Truck,1
VIO-008525,2025-07-26 08:33:01,"-53.6898,32.7991",Red Light,Motorcycle,2
VIO-008526,2025-03-18 08:55:27,"44.4580,-165.9446",Speeding,Truck,2
VIO-008527,2025-09-29 10:23:28,"-30.9516,-71.6861",Red Light,Bus,5
VIO-008528,2025-07-10 17:18:56,"5.9963,-87.4585",No Signal,Bus,4
VIO-008529,2024-12-27 05:22:30,"-21.9362,-32.2439",Speeding,Truck,5
VIO-008530,2025-03-03 09:01:34,"-55.6879,15.2870",No Signal,Van,1
VIO-008531,2025-06-07 06:23:01,"-62.7829,107.7333",Illegal Parking,Motorcycle,5
VIO-008532,01/10/25 19:47,"-7.0733,-159.2911",Red Light,Bus,1
VIO-008533,2025_07_21 05:44:04,"45.3973,-79.4251",Red Light,Bus,3
VIO-008534,2025-04-19 02:38:21,"62.6381,-147.7907",Illegal Parking,Van,3
VIO-008535,2025-04-23 16:20:50,"-76.8094,62.8492",Red Light,Bus,5
VIO-008536,2025-02-01 12:35:45,"2.1941,-105.9997",No Signal,Van,4
VIO-008537,2025_10_15 14:04:09,"-29.1906,-18.1476",Illegal Parking,Bus,5
VIO-008538,2025-03-15 13:25:47,"29.4600,50.0329",Red Light,Van,4
VIO-008539,2024-12-13 14:56:36,"-86.3434,22.6302",Red Light,Truck,
VIO-008540,2025-03-02 17:16:26,"-78.9121,80.0956",Speeding,Sedan,3
VIO-008541,2025-02-04 01:30:30,"-67.2741,100.8863",Red Light,Truck,5
VIO-008542,2025-03-07 11:58:59,"58.8574,-61.9074",Illegal Parking,Bus,4
VIO-008543,2025-07-10 08:27:58,"-55.3014,-8.9764",Illegal Turn,Van,
VIO-008544,2024-12-29 07:42:11,"62.9790,-158.1922",No Signal,Bus,
VIO-008545,2025-04-18 04:45:04,"17.5763,0.5141",No Signal,Motorcycle,5
VIO-008546,2024-12-10 23:50:36,"-52.8344,144.5184",Red Light,Bus,3
VIO-008547,2025-07-20 06:36:38,"-27.0462,161.1737",Illegal Turn,Van,4
VIO-008548,2025-04-07 02:18:58,"36.8050,125.7764",Red Light,Sedan,3
VIO-008549,2024-12-02 11:26:39,"-26.9835,-1.7178",Red Light,Truck,4
VIO-008550,2025-03-12 01:08:55,"74.9547,-147.8069",No Signal,Van,2
VIO-008551,2025-03-28 07:14:22,"-87.9856,-43.1007",Speeding,Truck,2
VIO-008552,2025-01-18 08:35:36,"34.0765,74.3946",Illegal Turn,Van,
VIO-008553,2024-12-11 22:18:29,"51.0391,24.7355",Speeding,Bus,2
VIO-008554,2025-06-17 00:05:01,"-72.6824,179.7214",Red Light,Bus,2
VIO-008555,2024-12-18 12:37:16,"-19.4786,161.5054",Illegal Parking,Bus,2
VIO-008556,2024-11-26 08:04:18,"-18.9939,68.0940",Red Light,Sedan,2
VIO-008557,2024-12-12 01:27:12,"-53.3072,106.9828",Red Light,Bus,3
VIO-008558,2024-12-14 01:25:38,"-79.5170,125.7148",Illegal Turn,Truck,5
VIO-008559,2025-09-18 14:39:11,"80.6408,-27.7952",Illegal Parking,Van,4
VIO-008560,2025-08-10 09:07:10,,Illegal Turn,Motorcycle,2
VIO-008561,2025-01-14 16:46:14,"-52.0112,-150.4868",Red Light,Motorcycle,2
VIO-008562,2025_03_31 01:39:44,"-22.3028,47.6274",No Signal,Sedan,5
VIO-008563,2025-09-22 03:20:10,"-88.7064,31.0569",Illegal Parking,Truck,1
VIO-008564,2025-05-03 08:50:42,"16.3994,104.7104",Illegal Parking,Sedan,1
VIO-008565,2025-10-14 13:07:57,"-40.9534,-124.4266",Red Light,Motorcycle,2
VIO-008566,2025-09-06 01:04:11,"7.3281,139.6175",Illegal Parking,Sedan,4
VIO-008567,2025-05-18 04:07:56,"-87.4197,-146.9334",no signal,Sedan,5
VIO-008568,2025-10-17 06:47:55,"-48.8941,-114.3310",Illegal Turn,Van,3
VIO-008569,2024-12-09 21:56:13,"-72.6822,119.8130",No Signal,Van,3
VIO-008570,2025-09-22 13:45:29,"-27.9469,-79.0886",Speeding,Truck,HIGH
VIO-008571,2025-09-04 22:22:42,"-30.1655,-28.0986",Red Light,Sedan,2
VIO-008572,2025-10-24 10:38:26,"4.6591,-61.8071",Illegal Turn,Motorcycle,3
VIO-008573,2025-10-17 07:25:01,"-33.2184,-54.6283",Illegal Turn,Motorcycle,5
VIO-008574,2025-07-18 22:03:02,"-58.1659,-15.2546",Speeding,Bus,2
VIO-008575,2025-01-08 18:31:28,"-62.3169,12.8263",No Signal,Sedan,1
VIO-008576,2025-10-13 05:25:31,"19.4528,-60.7572",Illegal Parking,Motorcycle,3
VIO-008577,2025-02-23 12:51:07,"-41.0674,-77.9445",Illegal Turn,Van,1
VIO-008578,2025-08-13 06:36:37,,Red Light,Truck,2
VIO-008579,2025-04-26 21:52:22,"15.4027,121.5761",No Signal,Truck,3
VIO-008580,2025-04-11 06:17:59,"47.0852,104.0527",Illegal Turn,Van,
VIO-008581,2025-05-13 03:00:09,"44.2541,-81.8204",Illegal Turn,Sedan,3
VIO-008582,2025-08-29 01:27:46,"62.3204,95.6089",Illegal Turn,Motorcycle,1
VIO-008583,N/A,"51.6787,-100.2039",Illegal Parking,Motorcycle,3
VIO-008584,2025-10-26 02:17:47,,No Signal,Motorcycle,3
VIO-008585,09/18/25 02:05,"65.8144,39.7106",No Signal,Sedan,1
VIO-008586,2025-03-02 07:14:42,"-87.1313,172.0931",Illegal Turn,Sedan,2
VIO-008587,2025-06-16 03:18:53,"-58.6848,-125.1303",No Signal,Motorcycle,2
VIO-008588,2025-04-03 02:06:50,"-70.2671,-154.8832",Illegal Parking,Truck,4
VIO-008589,2025-05-28 13:00:13,,Speeding,Sedan,5
VIO-008590,2025-05-17 08:10:24,"-61.7413,-173.1993",No Signal,Sedan,1
VIO-008591,05/07/25 01:52,"11.3868,-6.2713",Illegal Parking,Bus,4
VIO-008592,2025-09-10 16:21:41,"-64.2832,137.8024",Red Light,Van,4
VIO-008593,2024-12-16 08:57:43,"-48.4843,4.6888",Illegal Turn,Truck,1
VIO-008594,2025-06-03 17:31:32,"38.6397,-6.0646",Illegal Parking,Motorcycle,2
VIO-008595,2025-03-28 07:40:43,"-54.9266,-118.2414",Illegal Turn,Sedan,5
VIO-008596,2025-08-30 08:20:14,"62.1867,-113.2010",Illegal Turn,Motorcycle,
VIO-008597,2025-04-20 10:15:31,"-38.3370,123.8406",Red Light,Bus,5
VIO-008598,2025-03-20 20:47:33,"-86.5210,139.0058",Illegal Parking,Sedan,2
VIO-008599,2025-09-15 11:28:50,"-50.9108,-62.1608",No Signal,Bus,1
VIO-008600,2024-12-27 00:13:52,"-46.9230,-177.8979",Red Light,Bus,5
VIO-008601,2025-05-15 10:59:30,"78.8988,-174.6161",Speeding,Sedan,4
VIO-008602,2025-01-15 09:36:30,"-58.6469,-108.3186",Red Light,Truck,2
VIO-008603,2025-10-09 14:44:48,"23.4842,4.1856",No Signal,Sedan,2
VIO-008604,2025-01-15 05:14:42,"-14.2163,0.8205",No Signal,Bus,1
VIO-008605,2025_10_06 18:51:34,"-17.2724,-165.4129",No Signal,Motorcycle,4
VIO-008606,2025-08-15 18:20:21,"-57.1078,117.9696",Speeding,Van,2
VIO-008607,2025-01-19 11:37:18,"52.5926,-56.7498",No Signal,Truck,2
VIO-008608,2024-12-10 00:08:57,"8.9006,-92.1674",Illegal Turn,Van,
VIO-008609,2025-02-27 22:30:31,"35.2107,-40.3275",Speeding,Sedan,5
VIO-008610,11/24/24 02:57,,Illegal Parking,Sedan,3
VIO-008611,2025-03-15 17:45:08,"75.7042,149.9355",Illegal Turn,Sedan,2
VIO-008612,2025-09-23 17:03:55,,Illegal Turn,Sedan,3
VIO-008613,08/13/25 13:07,"-13.2679,174.7842",Illegal Parking,Truck,2
