Violation ID,Timestamp,Location,Violation Type,Vehicle Type,Severity,Violation_Type_Code
VIO-009508,2025-03-10 12:03:14,"45.9248,116.6387",ILLEGAL TURN,Motorcycle,5.0,4
VIO-009509,2024-11-26 20:57:23,"88.8852,-65.2678",ILLEGAL TURN,Sedan,5.0,4
VIO-009510,2025-07-29 08:25:56,"87.3625,-127.4040",NO SIGNAL,Motorcycle,2.0,2
VIO-009511,2025-05-29 12:11:03,"-54.8084,158.7558",SPEEDING,Van,4.0,3
VIO-009512,2024-10-20 01:32:00,"34.3104,133.6130",RED LIGHT,Truck,1.0,5
VIO-009513,2025-08-16 12:34:35,"-62.1732,68.8049",SPEEDING,Sedan,5.0,3
VIO-009514,2025-08-25 04:58:43,"33.1893,-61.1855",NO SIGNAL,Van,2.0,2
VIO-009515,2026-10-30 11:00:00,"33.3387,-72.5361",ILLEGAL TURN,Bus,1.0,4
VIO-009516,2025-06-17 09:19:48,"-48.4175,7.0013",ILLEGAL TURN,Truck,3.0,4
VIO-009518,2025-09-18 14:31:50,"-74.3751,142.9096",ILLEGAL PARKING,Motorcycle,3.0,1
VIO-009519,2025-03-22 00:54:42,"-75.6650,98.9084",ILLEGAL PARKING,Van,4.0,1
VIO-009520,2025-03-21 22:40:01,"4.2986,-33.5750",SPEEDING,Van,2.0,3
VIO-009522,2025-02-23 00:23:39,"-72.3321,75.3578",NO SIGNAL,Sedan,4.0,2
VIO-009524,2025-04-03 22:09:00,"85.9624,-37.2823",ILLEGAL TURN,Van,5.0,4
VIO-009525,2025-08-07 06:21:51,"61.5055,59.5744",NO SIGNAL,Sedan,3.0,2
VIO-009527,2025-05-21 04:11:15,"-14.8906,-155.4042",RED LIGHT,Van,3.0,5
VIO-009528,2025-04-20 06:58:03,"-44.4102,-104.1757",NO SIGNAL,Sedan,1.0,2
VIO-009529,2025-04-09 00:13:12,"39.3338,123.8070",ILLEGAL PARKING,Truck,1.0,1
VIO-009530,2025-04-15 16:07:52,"22.7944,100.4251",RED LIGHT,Motorcycle,5.0,5
VIO-009531,2025-05-31 05:46:57,"-55.1858,102.0706",RED LIGHT,Truck,5.0,5
VIO-009532,2024-10-18 19:07:13,"-69.2510,113.2230",RED LIGHT,Van,5.0,5
VIO-009533,2025-08-18 21:44:19,"-38.3800,152.0548",NO SIGNAL,Bus,3.0,2
VIO-009534,2025-07-09 08:19:47,UNKNOWN,ILLEGAL TURN,Van,5.0,4
VIO-009535,2025-04-29 11:17:55,"56.8728,-18.4395",ILLEGAL PARKING,Sedan,3.0,1
VIO-009536,2025-01-07 13:36:28,"-78.5793,-98.8586",ILLEGAL TURN,Sedan,3.0,4
VIO-009537,2025-07-11 14:06:36,"79.2405,49.1180",SPEEDING,Sedan,4.0,3
VIO-009538,2025-01-04 00:09:54,"48.0364,-71.2506",ILLEGAL PARKING,Sedan,5.0,1
VIO-009539,2024-12-14 17:09:18,"42.7874,-66.4744",NO SIGNAL,Sedan,1.0,2
VIO-009540,2025-07-27 07:24:36,"-76.2671,-56.4745",ILLEGAL TURN,Sedan,3.0,4
VIO-009542,2024-10-20 07:10:55,"12.9451,90.5557",NO SIGNAL,Motorcycle,3.0,2
VIO-009543,2025-08-14 11:36:48,"-59.7942,-106.0951",ILLEGAL PARKING,Sedan,5.0,1
VIO-009544,2025-04-26 02:02:29,"-87.0812,-33.0662",ILLEGAL TURN,Sedan,3.0,4
VIO-009545,2025-02-20 09:37:32,"60.0572,-20.9903",ILLEGAL TURN,Motorcycle,3.0,4
VIO-009546,2025-06-17 07:55:04,"-33.9557,111.2530",SPEEDING,Bus,5.0,3
VIO-009547,2025-07-16 16:37:52,"50.5291,-27.3118",ILLEGAL PARKING,Van,4.0,1
VIO-009548,2025-09-23 00:39:00,"-33.3541,35.3096",RED LIGHT,Truck,1.0,5
VIO-009550,2025-02-01 12:32:25,"65.8051,109.1549",SPEEDING,Bus,5.0,3
VIO-009552,2024-11-26 19:47:22,"-60.2452,-33.4392",RED LIGHT,Van,1.0,5
VIO-009553,2025-07-08 20:27:10,"-84.6684,-167.3486",ILLEGAL PARKING,Bus,5.0,1
VIO-009555,2024-12-12 12:33:12,"-13.2128,-7.5026",RED LIGHT,Bus,1.0,5
VIO-009556,2024-12-04 13:11:44,"-16.2227,-38.8118",RED LIGHT,Bus,2.0,5
VIO-009557,2025-05-11 21:46:56,"66.1418,-94.2977",ILLEGAL TURN,Sedan,1.0,4
VIO-009560,2025-07-17 14:53:08,"-4.1032,-68.8728",NO SIGNAL,Motorcycle,4.0,2
VIO-009561,2025-02-23 08:30:23,"-84.4425,61.7485",ILLEGAL TURN,Bus,3.0,4
VIO-009562,2024-11-22 05:16:44,"8.6555,172.9091",RED LIGHT,Van,1.0,5
VIO-009563,2025-10-07 19:08:57,"-8.5996,129.5038",SPEEDING,Van,1.0,3
VIO-009564,2024-11-08 23:25:58,"-83.6854,37.2135",SPEEDING,Motorcycle,2.0,3
VIO-009565,2025-07-10 10:53:47,"37.8814,-136.5352",RED LIGHT,Van,2.0,5
VIO-009567,2025-08-06 08:37:00,"-60.3831,111.9902",RED LIGHT,Motorcycle,3.0,5
VIO-009568,2025-06-16 21:26:54,UNKNOWN,ILLEGAL PARKING,Motorcycle,1.0,1
VIO-009569,2025-09-16 20:24:23,"5.6876,177.9621",ILLEGAL TURN,Van,5.0,4
VIO-009570,2025-08-04 16:06:17,"-82.3753,118.0465",NO SIGNAL,Truck,3.0,2
VIO-009571,2025-09-14 10:57:26,"89.6248,-13.0758",SPEEDING,Motorcycle,1.0,3
VIO-009572,2024-10-29 21:11:33,"-5.7544,132.6054",ILLEGAL PARKING,Bus,4.0,1
VIO-009573,2024-12-23 00:00:28,"0.4724,-2.5646",ILLEGAL PARKING,Van,2.0,1
VIO-009574,2025-01-17 11:55:54,"-16.2126,-23.9884",ILLEGAL TURN,Bus,3.0,4
VIO-009576,2025-04-20 18:46:17,"-40.3640,175.8488",SPEEDING,Bus,1.0,3
VIO-009579,2025-07-27 21:33:40,"-31.1278,-163.1179",RED LIGHT,Motorcycle,2.0,5
VIO-009580,2025-08-20 14:43:40,"11.9190,133.3280",NO SIGNAL,Van,2.0,2
VIO-009581,2025-07-24 07:38:02,"-81.2499,-160.3233",RED LIGHT,Motorcycle,2.0,5
VIO-009583,2025-05-23 22:12:38,"89.2368,-135.5918",NO SIGNAL,Sedan,5.0,2
VIO-009584,2025-08-02 09:20:14,"17.1002,-169.2906",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-009585,2025-09-05 14:55:22,"-74.4690,75.7383",NO SIGNAL,Bus,3.0,2
VIO-009586,2025-08-14 11:19:49,"10.0584,71.9711",SPEEDING,Motorcycle,1.0,3
VIO-009587,2025-06-10 10:42:07,"-5.2849,-146.1109",NO SIGNAL,Sedan,1.0,2
VIO-009588,2025-09-18 17:22:54,"17.7220,-2.9315",ILLEGAL TURN,Truck,3.0,4
VIO-009589,2025-02-01 06:02:10,"-4.7051,-51.1314",ILLEGAL TURN,Truck,4.0,4
VIO-009590,2025-10-05 04:30:43,"-78.7470,86.8659",ILLEGAL PARKING,Truck,5.0,1
VIO-009591,2025-01-04 18:30:32,"-42.1022,155.1263",ILLEGAL TURN,Truck,1.0,4
VIO-009592,2025-03-09 06:49:10,"-83.7936,-37.8060",ILLEGAL PARKING,Truck,4.0,1
VIO-009593,2025-04-07 17:11:13,"32.5464,-69.4403",SPEEDING,Motorcycle,1.0,3
VIO-009594,2025-02-06 21:04:05,"-84.4896,140.0049",ILLEGAL TURN,Bus,3.0,4
VIO-009596,2025-03-26 12:09:48,"-74.1643,-128.9703",ILLEGAL PARKING,Van,3.0,1
VIO-009597,2025-07-23 18:59:57,"78.0933,-87.0805",RED LIGHT,Bus,1.0,5
VIO-009598,2025-04-03 17:59:55,"73.6161,-3.8240",ILLEGAL TURN,Van,4.0,4
VIO-009599,2025-01-21 00:38:41,"56.3335,-116.3361",ILLEGAL PARKING,Sedan,2.0,1
VIO-009600,2025-04-03 15:49:49,UNKNOWN,RED LIGHT,Bus,5.0,5
VIO-009601,2025-07-25 16:25:55,"8.4368,-174.2152",RED LIGHT,Bus,3.0,5
VIO-009602,2025-07-11 10:59:44,"43.1435,159.5625",NO SIGNAL,Van,4.0,2
VIO-009603,2025-08-26 09:16:00,UNKNOWN,SPEEDING,Motorcycle,2.0,3
VIO-009604,2024-10-28 19:55:42,"-50.1390,-131.2602",RED LIGHT,Truck,2.0,5
VIO-009605,2025-08-14 00:29:54,"36.9029,131.5747",ILLEGAL PARKING,Truck,4.0,1
VIO-009606,2025-06-25 21:26:02,"-52.2446,-136.4440",ILLEGAL PARKING,Truck,5.0,1
VIO-009608,2025-09-08 23:42:56,"49.2947,173.6984",SPEEDING,Truck,2.0,3
VIO-009610,2024-10-18 19:18:58,UNKNOWN,NO SIGNAL,Truck,4.0,2
VIO-009611,2025-07-21 11:51:02,"66.5055,-108.1304",SPEEDING,Van,5.0,3
VIO-009612,2025-05-29 18:08:32,"60.9831,-1.1236",NO SIGNAL,Truck,3.0,2
VIO-009613,2026-10-30 11:00:00,"-71.3584,152.5437",ILLEGAL TURN,Truck,4.0,4
VIO-009614,2025-07-21 21:51:05,"16.8155,32.5238",ILLEGAL TURN,Van,2.0,4
VIO-009615,2025-02-08 14:44:44,"56.7099,3.8262",SPEEDING,Bus,1.0,3
VIO-009617,2025-01-19 12:28:20,"2.9422,12.7039",SPEEDING,Motorcycle,1.0,3
VIO-009618,2025-09-20 06:41:03,"-2.6151,-172.6533",ILLEGAL TURN,Truck,1.0,4
VIO-009621,2025-08-21 20:25:13,"15.8923,77.4895",NO SIGNAL,Van,5.0,2
VIO-009622,2025-04-17 02:53:29,"-64.6174,-58.2240",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-009624,2025-05-12 00:32:52,"7.2256,-1.3145",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-009625,2025-09-05 12:26:35,"0.2142,-4.8930",NO SIGNAL,Sedan,1.0,2
VIO-009626,2025-07-19 02:12:39,"-75.0990,166.3647",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-009627,2024-11-16 03:35:55,"14.9981,-97.8494",RED LIGHT,Van,5.0,5
VIO-009628,2024-11-09 07:09:51,"75.7569,-82.3560",NO SIGNAL,Van,3.0,2
VIO-009629,2025-04-06 23:11:00,"38.9118,134.2042",SPEEDING,Sedan,1.0,3
VIO-009630,2025-06-17 12:29:05,"-3.4441,-178.2101",ILLEGAL PARKING,Truck,5.0,1
VIO-009631,2025-02-19 09:30:45,"-10.3593,-25.1645",NO SIGNAL,Bus,5.0,2
VIO-009632,2025-08-25 01:53:24,"49.6733,-98.1757",ILLEGAL TURN,Truck,5.0,4
VIO-009633,2025-05-28 12:48:52,"-14.6906,109.0709",ILLEGAL TURN,Truck,5.0,4
VIO-009634,2025-09-30 02:11:05,"60.1615,140.2590",ILLEGAL PARKING,Van,1.0,1
VIO-009635,2024-12-11 20:45:57,"-39.6806,8.1044",ILLEGAL TURN,Van,1.0,4
VIO-009636,2024-12-28 09:19:09,"-75.7228,150.3943",ILLEGAL TURN,Bus,2.0,4
VIO-009637,2025-01-15 23:05:29,"-13.5015,33.7908",ILLEGAL TURN,Sedan,2.0,4
VIO-009638,2025-06-19 03:14:35,"66.3703,108.2136",ILLEGAL TURN,Truck,4.0,4
VIO-009639,2024-12-09 13:56:02,"13.4545,130.6292",NO SIGNAL,Sedan,3.0,2
VIO-009640,2024-12-06 02:57:34,"-20.0893,34.3836",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-009641,2025-04-28 17:15:32,"-47.0053,-90.4812",ILLEGAL PARKING,Motorcycle,4.0,1
VIO-009642,2025-07-13 03:20:28,"41.5204,-172.2503",ILLEGAL TURN,Van,1.0,4
VIO-009643,2024-12-27 11:33:44,"64.3636,-75.4052",ILLEGAL PARKING,Bus,2.0,1
VIO-009644,2025-01-31 05:52:15,"1.6281,-133.2737",RED LIGHT,Sedan,5.0,5
VIO-009646,2024-12-18 14:52:18,"0.9314,102.1288",ILLEGAL PARKING,Bus,3.0,1
VIO-009648,2025-07-20 00:50:11,"-33.5772,-148.8592",SPEEDING,Van,5.0,3
VIO-009649,2025-09-30 12:49:19,"76.6033,-135.7032",NO SIGNAL,Motorcycle,2.0,2
VIO-009650,2025-01-12 08:19:48,UNKNOWN,RED LIGHT,Truck,1.0,5
VIO-009651,2025-08-29 17:53:27,"-75.4203,-109.3292",ILLEGAL TURN,Sedan,5.0,4
VIO-009652,2025-06-06 12:12:15,"-0.1485,-130.3930",RED LIGHT,Sedan,4.0,5
VIO-009653,2025-03-28 18:55:19,"75.7945,-74.1467",ILLEGAL PARKING,Truck,2.0,1
VIO-009654,2025-09-14 15:05:04,"7.2083,49.4024",ILLEGAL TURN,Motorcycle,1.0,4
VIO-009655,2025-05-09 11:24:43,"49.9836,-131.2459",SPEEDING,Van,1.0,3
VIO-009656,2025-04-04 16:21:14,"42.0637,135.3137",RED LIGHT,Truck,2.0,5
VIO-009657,2025-01-03 20:08:43,"-16.9151,60.6287",ILLEGAL PARKING,Van,5.0,1
VIO-009658,2025-06-30 05:41:39,"87.2365,40.5565",ILLEGAL PARKING,Van,1.0,1
VIO-009660,2025-08-13 02:06:51,UNKNOWN,ILLEGAL PARKING,Van,1.0,1
VIO-009661,2024-12-01 23:31:18,"-72.7875,51.5403",ILLEGAL TURN,Bus,3.0,4
VIO-009663,2025-02-15 15:25:49,"83.0970,-116.1165",ILLEGAL TURN,Bus,2.0,4
VIO-009664,2025-08-20 01:15:55,"55.9403,105.3471",NO SIGNAL,Motorcycle,1.0,2
VIO-009665,2025-04-17 19:38:08,"24.2489,161.4297",ILLEGAL TURN,Sedan,3.0,4
VIO-009666,2025-02-06 08:36:26,UNKNOWN,ILLEGAL PARKING,Bus,1.0,1
VIO-009667,2025-04-19 08:41:41,"45.1423,-175.6137",ILLEGAL PARKING,Van,3.0,1
VIO-009668,2025-04-26 11:06:38,"14.9242,38.5859",ILLEGAL PARKING,Bus,3.0,1
VIO-009669,2025-04-02 06:55:00,"-0.6423,21.8083",ILLEGAL TURN,Bus,5.0,4
VIO-009671,2025-05-19 15:15:51,"61.9947,-4.1315",SPEEDING,Van,5.0,3
VIO-009673,2025-04-30 05:05:10,UNKNOWN,ILLEGAL PARKING,Sedan,3.0,1
VIO-009674,2025-02-16 06:29:15,UNKNOWN,ILLEGAL PARKING,Motorcycle,2.0,1
VIO-009675,2026-10-30 11:00:00,UNKNOWN,ILLEGAL PARKING,Motorcycle,3.0,1
VIO-009676,2025-06-16 18:12:07,"-65.9950,-77.5068",ILLEGAL TURN,Van,5.0,4
VIO-009678,2025-04-14 01:01:01,"48.6467,-46.2846",RED LIGHT,Van,2.0,5
VIO-009679,2025-07-07 19:16:00,UNKNOWN,ILLEGAL PARKING,Bus,1.0,1
VIO-009680,2025-09-21 11:11:55,"89.4748,-162.2212",ILLEGAL PARKING,Bus,2.0,1
VIO-009682,2025-05-27 18:26:43,"-75.9538,99.1272",SPEEDING,Sedan,4.0,3
VIO-009683,2025-03-11 00:22:11,"-48.9605,121.8563",ILLEGAL TURN,Truck,3.0,4
VIO-009684,2025-02-02 17:38:00,"-9.6345,-98.1352",NO SIGNAL,Sedan,2.0,2
VIO-009686,2024-10-23 08:42:03,"-85.2092,68.2974",RED LIGHT,Bus,2.0,5
VIO-009687,2025-04-24 22:51:36,"-50.9926,121.9986",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-009689,2025-04-08 07:58:41,"52.3251,-44.6095",ILLEGAL PARKING,Van,2.0,1
VIO-009690,2025-10-06 08:47:27,"-83.8296,168.7771",ILLEGAL TURN,Motorcycle,2.0,4
VIO-009691,2025-08-30 03:02:52,"27.8244,61.9004",ILLEGAL PARKING,Truck,1.0,1
VIO-009692,2025-10-04 09:37:43,"15.8132,-177.3367",RED LIGHT,Motorcycle,3.0,5
VIO-009693,2025-05-05 11:47:07,"84.5744,156.3952",SPEEDING,Van,1.0,3
VIO-009694,2025-10-12 09:30:56,"35.1395,59.2222",SPEEDING,Truck,4.0,3
VIO-009695,2025-10-17 23:28:02,"-21.5014,-59.7807",ILLEGAL TURN,Truck,3.0,4
VIO-009696,2024-11-17 15:54:00,"-72.4203,166.1168",SPEEDING,Bus,3.0,3
VIO-009697,2025-06-26 04:57:31,"-70.8999,38.9552",RED LIGHT,Truck,3.0,5
VIO-009698,2025-07-31 17:01:06,"19.0918,-59.8905",NO SIGNAL,Truck,3.0,2
VIO-009699,2024-12-06 04:41:12,"-84.9040,-138.5986",NO SIGNAL,Bus,4.0,2
VIO-009700,2025-09-19 12:33:30,"8.0996,-137.5632",SPEEDING,Truck,2.0,3
VIO-009701,2025-04-24 04:55:55,UNKNOWN,NO SIGNAL,Van,1.0,2
VIO-009703,2024-12-27 04:23:55,"48.4462,35.3964",ILLEGAL PARKING,Truck,4.0,1
VIO-009704,2025-09-28 20:59:01,"11.6955,74.1814",NO SIGNAL,Truck,1.0,2
VIO-009705,2025-05-31 12:18:28,"-22.2776,-57.4119",ILLEGAL PARKING,Sedan,3.0,1
VIO-009706,2024-11-13 02:50:46,"-1.5456,-47.8452",RED LIGHT,Motorcycle,2.0,5
VIO-009707,2025-06-18 19:38:12,"-70.8381,-46.0483",ILLEGAL TURN,Truck,3.0,4
VIO-009708,2025-06-16 02:32:58,"-44.5540,58.8049",RED LIGHT,Truck,5.0,5
VIO-009709,2025-02-10 13:18:10,"82.0942,-83.2116",SPEEDING,Motorcycle,1.0,3
VIO-009710,2025-09-06 22:52:54,"-70.5165,117.8713",NO SIGNAL,Truck,5.0,2
VIO-009711,2025-09-21 18:56:40,"52.9303,-103.8952",RED LIGHT,Bus,3.0,5
VIO-009712,2025-07-01 00:45:29,"-81.0738,-179.5731",ILLEGAL TURN,Truck,3.0,4
VIO-009713,2025-04-09 13:15:03,"-32.5638,163.0205",RED LIGHT,Motorcycle,2.0,5
VIO-009714,2025-03-09 15:17:45,"63.0464,65.1724",NO SIGNAL,Sedan,3.0,2
VIO-009715,2025-04-02 10:32:44,"44.2237,-68.3670",ILLEGAL PARKING,Truck,4.0,1
VIO-009717,2025-06-21 06:09:39,"-87.5358,135.5894",NO SIGNAL,Sedan,3.0,2
VIO-009718,2025-03-09 13:40:20,"45.4168,114.1044",NO SIGNAL,Truck,1.0,2
VIO-009719,2025-06-28 15:37:43,"-19.9581,156.2093",RED LIGHT,Truck,5.0,5
VIO-009720,2025-02-01 23:16:24,"-64.9709,49.8690",SPEEDING,Truck,2.0,3
VIO-009721,2024-10-26 21:01:05,"-25.3631,116.3683",RED LIGHT,Bus,2.0,5
VIO-009722,2025-04-10 03:51:18,"-30.2449,-90.6726",NO SIGNAL,Bus,1.0,2
VIO-009723,2025-09-14 16:44:43,"80.6843,-44.3959",RED LIGHT,Truck,2.0,5
VIO-009724,2025-09-25 11:12:10,"-5.6139,-69.5267",ILLEGAL PARKING,Sedan,4.0,1
VIO-009725,2025-07-05 01:54:34,"15.7521,143.4508",NO SIGNAL,Motorcycle,1.0,2
VIO-009726,2024-11-02 05:46:59,"-26.1256,8.3617",NO SIGNAL,Motorcycle,5.0,2
VIO-009727,2025-08-19 07:39:45,"-59.1714,-9.9724",ILLEGAL TURN,Van,2.0,4
VIO-009728,2024-12-19 03:58:50,"-35.2755,66.5682",SPEEDING,Motorcycle,2.0,3
VIO-009729,2024-12-17 16:28:25,"-12.4143,-130.1375",RED LIGHT,Motorcycle,2.0,5
VIO-009730,2025-08-03 00:07:32,"-23.9793,40.8219",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-009731,2025-07-22 22:59:33,"50.0847,-93.5649",NO SIGNAL,Motorcycle,5.0,2
VIO-009732,2025-05-10 22:03:57,"-19.3824,109.6420",ILLEGAL PARKING,Bus,3.0,1
VIO-009733,2025-05-09 15:49:20,"-89.9497,38.0895",RED LIGHT,Bus,4.0,5
VIO-009734,2024-12-05 15:35:49,"-43.0237,177.5015",ILLEGAL TURN,Motorcycle,1.0,4
VIO-009735,2024-11-25 13:00:00,"-20.9885,117.2377",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-009736,2025-08-04 21:42:23,"-48.4850,134.3115",RED LIGHT,Bus,3.0,5
VIO-009737,2025-06-02 01:38:34,"-69.3139,71.9178",ILLEGAL PARKING,Bus,3.0,1
VIO-009738,2025-10-09 01:55:08,"-55.9439,148.3218",ILLEGAL TURN,Motorcycle,1.0,4
VIO-009739,2025-08-14 15:12:30,"-52.1094,89.8596",NO SIGNAL,Sedan,2.0,2
VIO-009740,2025-01-13 18:41:34,"85.5509,-50.1870",NO SIGNAL,Truck,4.0,2
VIO-009741,2025-06-13 14:59:29,"-48.9058,-178.9100",RED LIGHT,Motorcycle,5.0,5
VIO-009743,2025-02-03 18:37:47,"-2.4428,16.0580",ILLEGAL PARKING,Truck,5.0,1
VIO-009744,2024-10-21 21:57:34,"50.1322,-156.5963",RED LIGHT,Sedan,5.0,5
VIO-009745,2025-04-19 12:28:15,"89.6095,137.1382",SPEEDING,Bus,5.0,3
VIO-009746,2025-04-20 17:03:00,"88.5010,47.1623",ILLEGAL TURN,Sedan,2.0,4
VIO-009747,2025-02-19 13:59:51,"49.7611,173.8415",RED LIGHT,Truck,2.0,5
VIO-009748,2025-05-13 08:15:09,"77.8453,-73.4612",ILLEGAL TURN,Sedan,4.0,4
VIO-009749,2024-11-06 06:42:43,"-40.7548,-151.7780",RED LIGHT,Van,5.0,5
VIO-009750,2025-02-16 00:55:16,"14.3611,34.5052",ILLEGAL TURN,Van,5.0,4
VIO-009751,2025-04-05 10:58:01,"-37.5886,-122.7096",SPEEDING,Truck,3.0,3
VIO-009752,2024-10-31 04:08:06,"-63.3036,-132.6593",RED LIGHT,Van,1.0,5
VIO-009754,2025-02-25 13:36:40,"-81.2820,33.3047",ILLEGAL TURN,Sedan,2.0,4
VIO-009755,2025-04-30 08:37:02,"-30.2781,134.8593",ILLEGAL TURN,Bus,4.0,4
VIO-009756,2025-01-30 15:11:12,"-66.3096,148.6993",ILLEGAL TURN,Truck,5.0,4
VIO-009757,2025-07-10 07:13:15,"-10.3113,-84.6649",ILLEGAL TURN,Bus,4.0,4
VIO-009758,2024-10-28 06:34:10,"50.7657,93.9840",NO SIGNAL,Bus,2.0,2
VIO-009759,2025-07-03 13:29:06,"-68.3934,42.6655",RED LIGHT,Van,3.0,5
VIO-009760,2025-01-27 10:07:50,"-89.2640,-153.6319",ILLEGAL TURN,Sedan,2.0,4
VIO-009761,2024-11-22 00:15:14,"44.4821,60.5266",ILLEGAL PARKING,Sedan,4.0,1
VIO-009762,2025-02-02 15:01:05,"-12.1361,125.1801",SPEEDING,Van,1.0,3
VIO-009765,2024-10-30 06:25:29,"-27.9315,104.3657",NO SIGNAL,Sedan,2.0,2
VIO-009766,2026-10-30 11:00:00,"-25.3688,-55.8231",ILLEGAL TURN,Motorcycle,2.0,4
VIO-009767,2025-07-16 01:36:40,"-55.9036,28.5312",ILLEGAL TURN,Motorcycle,3.0,4
VIO-009768,2025-06-15 21:26:44,"-80.2508,-145.7358",RED LIGHT,Motorcycle,5.0,5
VIO-009769,2025-07-25 03:45:40,"-83.0321,-33.7452",NO SIGNAL,Motorcycle,2.0,2
VIO-009770,2024-12-08 21:14:09,"66.3182,-26.0495",RED LIGHT,Motorcycle,5.0,5
VIO-009771,2025-07-26 16:02:49,"-60.3602,-174.9026",ILLEGAL TURN,Van,1.0,4
VIO-009772,2024-10-23 00:43:04,"2.0400,-174.2876",ILLEGAL PARKING,Van,4.0,1
VIO-009773,2025-04-16 17:43:20,"36.8149,-81.3155",ILLEGAL PARKING,Truck,3.0,1
VIO-009774,2025-09-02 05:31:12,UNKNOWN,NO SIGNAL,Van,5.0,2
VIO-009775,2025-02-07 19:52:50,"19.2821,170.7297",RED LIGHT,Truck,2.0,5
VIO-009776,2025-03-17 15:15:27,"83.6191,43.0398",SPEEDING,Bus,1.0,3
VIO-009777,2025-08-06 20:56:54,"-32.5429,110.4697",NO SIGNAL,Truck,3.0,2
VIO-009778,2024-11-28 11:57:41,"-82.6744,-49.3638",NO SIGNAL,Truck,5.0,2
VIO-009779,2024-12-14 01:25:08,"-67.7858,-5.0051",ILLEGAL PARKING,Sedan,1.0,1
VIO-009780,2025-09-03 11:46:14,UNKNOWN,SPEEDING,Van,2.0,3
VIO-009781,2025-07-25 02:05:24,"9.7111,102.6298",SPEEDING,Bus,1.0,3
VIO-009782,2025-08-13 08:34:51,"69.4079,-31.1069",ILLEGAL TURN,Van,5.0,4
VIO-009783,2024-11-15 06:39:01,"33.2988,-73.7560",RED LIGHT,Motorcycle,2.0,5
VIO-009784,2025-07-24 13:05:25,"4.3227,-117.7143",NO SIGNAL,Van,2.0,2
VIO-009785,2025-02-28 22:17:28,"44.1528,-59.2679",ILLEGAL TURN,Truck,5.0,4
VIO-009788,2025-08-03 02:32:40,"38.9248,73.5044",ILLEGAL PARKING,Bus,3.0,1
VIO-009789,2025-01-04 11:12:42,"52.6352,104.1787",SPEEDING,Truck,2.0,3
VIO-009790,2025-04-07 16:13:10,"58.0690,60.1783",ILLEGAL TURN,Van,2.0,4
VIO-009791,2024-12-20 15:06:24,"-6.6705,4.2248",NO SIGNAL,Sedan,4.0,2
VIO-009792,2025-07-25 14:23:03,"67.8208,76.9345",SPEEDING,Van,2.0,3
VIO-009793,2025-03-23 02:18:14,"60.9886,173.4167",RED LIGHT,Sedan,2.0,5
VIO-009794,2024-10-30 01:03:00,"-51.9079,75.0423",ILLEGAL PARKING,Truck,1.0,1
VIO-009796,2025-06-09 05:49:38,"-11.0501,-49.9225",SPEEDING,Bus,3.0,3
VIO-009797,2025-01-07 08:45:37,UNKNOWN,NO SIGNAL,Motorcycle,3.0,2
VIO-009798,2025-06-13 05:31:02,"66.8778,-145.5438",ILLEGAL TURN,Truck,3.0,4
VIO-009799,2025-08-14 14:44:32,"-5.8328,93.4758",RED LIGHT,Truck,5.0,5
VIO-009800,2025-05-27 13:03:23,"46.2733,32.8050",ILLEGAL PARKING,Van,5.0,1
VIO-009801,2025-07-25 00:31:30,"40.1523,100.3945",ILLEGAL TURN,Bus,1.0,4
VIO-009802,2025-03-08 03:48:20,"-17.0820,178.3614",NO SIGNAL,Sedan,5.0,2
VIO-009803,2025-03-26 05:22:11,"-10.7024,104.4587",NO SIGNAL,Truck,2.0,2
VIO-009804,2025-06-08 16:43:56,"-51.3135,-147.7144",ILLEGAL PARKING,Motorcycle,1.0,1
VIO-009805,2025-07-05 11:53:12,UNKNOWN,ILLEGAL PARKING,Truck,5.0,1
VIO-009806,2025-04-30 17:20:40,"-14.1007,-6.0903",ILLEGAL PARKING,Sedan,3.0,1
VIO-009807,2025-07-19 12:20:31,"-21.5693,-10.6721",SPEEDING,Truck,5.0,3
VIO-009808,2025-06-13 04:33:24,"6.2578,-57.2941",ILLEGAL TURN,Truck,1.0,4
VIO-009809,2025-10-08 08:18:40,"38.4813,-160.4541",RED LIGHT,Bus,3.0,5
VIO-009810,2025-01-24 01:21:59,"88.4834,142.0936",ILLEGAL PARKING,Motorcycle,5.0,1
VIO-009811,2025-07-29 00:52:57,"-56.9410,142.7220",ILLEGAL TURN,Bus,4.0,4
VIO-009812,2025-03-15 04:30:59,"72.6794,4.7727",ILLEGAL PARKING,Truck,1.0,1
VIO-009813,2024-12-03 06:32:07,"-63.1790,9.5192",RED LIGHT,Bus,4.0,5
VIO-009814,2025-07-17 09:29:43,"-59.0053,-148.0248",ILLEGAL PARKING,Motorcycle,2.0,1
VIO-009815,2025-05-09 14:08:17,"56.2524,106.7670",SPEEDING,Sedan,1.0,3
VIO-009816,2025-11-04 19:08:31,"0.3583,38.6018",SPEEDING,Sedan,2.0,3
