Location,Total_Violations,Avg_Severity
"41.1011,-149.2779",1,5.0
"14.5990,-49.3936",1,3.0
"-35.1194,-132.5846",1,1.0
"-23.2532,-106.5693",1,1.0
"10.5599,29.0314",1,4.0
"-48.3858,-63.8530",1,1.0
"82.3891,-67.0380",1,1.0
"61.7319,-110.9616",1,3.0
"3.8090,148.8057",1,3.0
"2.7720,22.8849",1,
"-40.3474,0.5087",1,2.0
"81.8898,121.4762",1,5.0
"-30.3844,-135.8937",1,5.0
"-10.4244,35.0277",1,5.0
"-40.5767,104.3157",1,5.0
"-74.0825,167.0707",1,
"-60.4899,-109.5175",1,5.0
"-66.5733,-132.6172",1,2.0
"54.4094,-102.5256",1,1.0
"34.2632,35.0761",1,4.0
"-42.4680,101.5065",1,5.0
"26.3063,139.7346",1,1.0
"-40.1362,-128.7754",1,5.0
"17.9078,62.2856",1,3.0
"68.7973,108.2685",1,4.0
"-12.7715,-110.2862",1,5.0
"36.7164,-170.5433",1,3.0
"-67.0176,81.3027",1,4.0
"-38.9804,-140.2799",1,1.0
"-82.6512,-108.1085",1,3.0
"-22.7887,-24.7512",1,2.0
"-64.6832,-84.4468",1,2.0
"-10.8383,-73.9245",1,5.0
"-61.3799,176.7939",1,2.0
"-28.8693,122.7267",1,5.0
"20.4316,-117.1178",1,
"-79.7659,-153.4431",1,1.0
"-8.3789,179.0367",1,2.0
"52.3884,79.6206",1,3.0
"49.8146,-156.1985",1,4.0
"-31.1566,40.9247",1,2.0
"44.1209,-130.8604",1,3.0
"-73.7115,-124.5687",1,4.0
"-14.0045,-8.4912",1,2.0
"-18.4731,45.7446",1,1.0
"-20.3297,117.3150",1,2.0
"66.3682,179.6188",1,3.0
"-3.6643,25.7133",1,5.0
"35.9633,105.1234",1,3.0
"-58.8569,82.2856",1,3.0
"-65.5424,74.5189",1,1.0
"54.6200,8.0972",1,5.0
"-51.4951,-178.9977",1,1.0
"40.8745,37.9313",1,3.0
"-35.5994,70.5715",1,5.0
"67.4631,26.5616",1,2.0
"-61.3127,-24.6886",1,1.0
"-59.9250,21.3988",1,4.0
"82.6983,-108.4661",1,3.0
"42.5639,-10.5933",1,3.0
"-27.6850,93.6950",1,1.0
"60.2541,-84.1487",1,4.0
"-23.9705,80.3690",1,4.0
"68.1730,108.3639",1,3.0
"75.3982,-174.7368",1,1.0
"66.5532,-160.8563",1,2.0
"7.2489,175.2339",1,5.0
"72.7266,-69.3959",1,4.0
"33.7942,-119.7375",1,
"8.8894,43.3703",1,3.0
"-44.8364,-33.1907",1,5.0
"57.1510,129.3791",1,5.0
"66.5366,-107.7286",1,1.0
"-8.2189,4.9887",1,3.0
"-14.1101,-44.1980",1,1.0
"56.5547,-129.1288",1,1.0
"19.5685,-143.0081",1,4.0
"-49.2007,142.3285",1,4.0
"-67.0702,82.7848",1,1.0
"-5.9354,143.1578",1,2.0
"37.2952,158.8284",1,1.0
"-72.6369,-157.0273",1,
"-69.9831,-27.9031",1,3.0
"71.3529,-175.6469",1,
"-62.1732,68.8049",1,5.0
"33.3387,-72.5361",1,1.0
"-55.1858,102.0706",1,5.0
"-59.7942,-106.0951",1,5.0
"-87.0812,-33.0662",1,3.0
"-84.6684,-167.3486",1,5.0
"66.1418,-94.2977",1,1.0
"-84.4425,61.7485",1,3.0
"-0.8179,37.6208",1,
"-31.1278,-163.1179",1,2.0
"89.2368,-135.5918",1,5.0
"-4.7051,-51.1314",1,4.0
"78.0933,-87.0805",1,1.0
"49.2947,173.6984",1,2.0
"7.2256,-1.3145",1,4.0
"38.9118,134.2042",1,1.0
"-20.0893,34.3836",1,4.0
"77.5933,106.6075",1,
"-16.9151,60.6287",1,5.0
"16.9898,-38.2523",1,
"-72.7875,51.5403",1,3.0
"-48.9605,121.8563",1,3.0
"-22.2776,-57.4119",1,3.0
"45.4168,114.1044",1,1.0
"-19.9581,156.2093",1,5.0
"-5.6139,-69.5267",1,4.0
"-20.9885,117.2377",1,5.0
"-63.3036,-132.6593",1,1.0
"-83.0321,-33.7452",1,2.0
"66.3182,-26.0495",1,5.0
"36.8149,-81.3155",1,3.0
"83.6191,43.0398",1,1.0
"58.8029,151.9117",1,
"-11.0501,-49.9225",1,3.0
"-64.2088,169.3294",1,3.0
"32.7230,98.0350",1,3.0
"-30.6952,-127.0037",1,2.0
"60.8125,50.9756",1,5.0
"-43.7174,88.3045",1,2.0
"-26.4256,-140.3164",1,1.0
"-30.2792,-49.4132",1,1.0
"59.5036,101.5444",1,
"61.7812,-157.1943",1,1.0
"-51.0029,161.9056",1,1.0
"-79.2212,-34.3445",1,
"-42.7334,115.4443",1,2.0
"25.3795,86.6017",1,3.0
"80.0583,-118.4395",1,5.0
"-50.1107,5.2258",1,4.0
"-7.4031,-17.3208",1,2.0
"-61.7361,71.4214",1,5.0
"35.3780,-104.8025",1,4.0
"57.1869,-132.1015",1,4.0
"71.0806,-50.7300",1,
"-21.0690,-113.9948",1,3.0
"57.1443,159.6019",1,2.0
"84.5343,167.6050",1,1.0
"53.4790,91.2781",1,5.0
"41.4985,-111.6016",1,4.0
"-7.9553,-39.6431",1,2.0
"-81.7856,82.8544",1,2.0
"55.6597,67.6415",1,1.0
"-24.3976,-62.6851",1,2.0
"-10.1787,86.4923",1,2.0
"-59.6871,-63.1364",1,3.0
"72.4867,-51.0568",1,2.0
"49.2444,-3.8484",1,2.0
"35.1222,-31.0919",1,
"-44.9067,18.8225",1,4.0
"-11.1090,-28.4465",1,1.0
"5.7486,87.7894",1,3.0
"-54.8817,-142.9682",1,5.0
"58.4322,112.4407",1,
"-5.3692,4.9312",1,5.0
"62.5000,-24.7029",1,4.0
"-51.8602,19.2115",1,1.0
"38.1373,22.0381",1,2.0
"5.0427,174.2694",1,2.0
"21.0015,-21.2036",1,2.0
"-51.7584,27.6465",1,2.0
"-68.8373,63.1331",1,3.0
"56.2078,123.4259",1,
"38.6782,171.1704",1,2.0
"-45.4468,-88.3260",1,2.0
"-47.2432,116.8727",1,2.0
"-11.6449,155.4711",1,2.0
"-10.9260,75.7484",1,5.0
"51.9733,76.0963",1,3.0
"89.6031,150.6893",1,5.0
"77.5966,121.6527",1,3.0
"88.0085,127.3854",1,1.0
"70.5042,21.8610",1,3.0
"3.2372,-108.2915",1,1.0
"-40.3364,-108.2792",1,5.0
"-67.0456,-166.9356",1,5.0
"76.4506,-179.1777",1,5.0
"67.5556,178.1294",1,5.0
"-48.5091,52.5075",1,3.0
"87.2469,-172.4440",1,5.0
"14.7896,125.0364",1,5.0
"22.4068,-117.2607",1,1.0
"-0.7044,22.2250",1,5.0
"6.3712,154.8526",1,3.0
"-22.3326,-18.5224",1,1.0
"-57.6981,68.2269",1,3.0
"-40.6441,-95.4295",1,1.0
"-42.1520,19.6659",1,3.0
"58.1471,-3.1206",1,5.0
"-3.7748,152.7630",1,3.0
"-1.2046,-84.9258",1,4.0
"-15.0946,-44.1607",1,2.0
"86.3838,-136.8034",1,2.0
"-77.1177,-135.5384",1,5.0
"-54.5224,92.2950",1,4.0
"-74.3098,56.9538",1,1.0
"77.1207,174.7309",1,1.0
"-84.6688,-58.4349",1,4.0
"-69.5016,155.0490",1,4.0
"13.2055,-13.8165",1,1.0
"-68.4435,-63.2863",1,1.0
"-21.0857,-143.7401",1,1.0
"43.5377,143.3602",1,3.0
"7.8853,43.0964",1,4.0
"-82.4703,128.5411",1,
"-7.9331,-106.4381",1,2.0
"42.0381,26.5680",1,1.0
"-47.0569,-53.5357",1,1.0
"69.9951,-171.1137",1,1.0
"-17.0709,-107.1543",1,1.0
"68.2098,94.9337",1,5.0
"38.8284,142.9555",1,5.0
"-4.7360,27.2415",1,4.0
"-17.2836,92.3426",1,
"82.8446,-160.8955",1,4.0
"15.6885,160.7249",1,3.0
"55.9930,64.1497",1,3.0
"-83.4509,-41.7680",1,5.0
"30.0238,144.3716",1,1.0
"15.0757,-42.9829",1,5.0
"-46.2309,-81.0342",1,2.0
"20.3368,-113.8419",1,4.0
"-15.6250,-133.8416",1,1.0
"17.7812,73.4862",1,4.0
"88.1390,135.3141",1,
"0.0575,65.3933",1,4.0
"-54.9035,62.9461",1,1.0
"63.7763,-155.1969",1,4.0
"-82.3293,134.8254",1,4.0
"-69.2801,108.8991",1,4.0
"-34.9283,-47.1729",1,1.0
"61.1265,-29.7623",1,1.0
"-88.4357,-166.2741",1,5.0
"-29.4146,-107.0888",1,5.0
"-53.4872,-87.9873",1,2.0
"-14.9143,-144.6053",1,4.0
"-71.4662,-40.6161",1,2.0
"79.0632,151.5057",1,3.0
"18.7228,29.2054",1,2.0
"-57.1292,93.5888",1,1.0
"-37.3202,-71.6771",1,2.0
"-46.3198,-34.5794",1,2.0
"46.0802,82.6506",1,2.0
"-51.2199,17.2340",1,4.0
"-6.5704,-60.0563",1,2.0
"23.4817,78.4832",1,1.0
"-62.5969,-85.0581",1,3.0
"-81.1905,177.0445",1,3.0
"-59.5653,-128.4057",1,3.0
"19.9208,120.2995",1,4.0
"-41.1043,-131.1904",1,4.0
"-3.0032,-51.0199",1,3.0
"-52.9112,-72.0501",1,4.0
"-74.2452,161.9994",1,5.0
"-7.1156,-67.9626",1,4.0
"-24.3874,-67.4041",1,5.0
"32.2850,-121.7818",1,1.0
"17.6297,102.8069",1,4.0
"-16.0260,82.8711",1,5.0
"12.4096,-141.9970",1,5.0
"57.8014,-151.4953",1,2.0
"-76.8839,-158.2143",1,5.0
"-68.5163,169.8810",1,1.0
"75.3862,34.5180",1,2.0
"80.7461,15.0786",1,2.0
"-20.0024,31.9220",1,2.0
"-43.0458,-140.0926",1,1.0
"72.7227,51.2079",1,4.0
"87.5982,-37.3788",1,2.0
"-51.9954,-26.2685",1,1.0
"19.6313,-34.9925",1,4.0
"-42.2631,70.8872",1,5.0
"89.8382,-55.2804",1,1.0
"-71.1337,17.1580",1,5.0
"-20.1902,152.5640",1,5.0
"-32.7183,23.7109",1,
"26.5737,104.8532",1,
"-13.3860,144.8722",1,3.0
"66.3361,38.3938",1,4.0
"41.0920,95.8778",1,3.0
"43.7366,19.0572",1,4.0
"-41.7836,-61.7751",1,2.0
"37.2251,-105.1488",1,
"-22.2319,125.9659",1,2.0
"73.9845,54.6251",1,3.0
"73.4469,3.2170",1,5.0
"75.8591,141.8041",1,3.0
"87.5257,73.2740",1,2.0
"21.5121,79.3235",1,
"56.8690,74.5757",1,1.0
"-19.5840,-155.9622",1,1.0
"-78.1762,46.3265",1,
"14.6189,141.3577",1,4.0
"73.0890,-101.4522",1,4.0
"77.6684,-30.5770",1,3.0
"23.6112,95.5752",1,5.0
"-14.2833,28.9381",1,3.0
"-50.9507,-64.3451",1,5.0
"48.7505,107.1354",1,2.0
"-20.9261,69.4493",1,1.0
"76.5161,-143.6907",1,2.0
"44.9420,67.2439",1,3.0
"-54.6998,32.1212",1,1.0
"51.5185,-131.0558",1,4.0
"88.1970,79.9211",1,1.0
"15.3083,-38.9902",1,2.0
"-73.8967,-100.5305",1,2.0
"63.3361,-159.2187",1,3.0
"73.5550,-56.6478",1,5.0
"7.2915,-147.2736",1,1.0
"57.6490,159.5963",1,1.0
"8.4295,51.0902",1,1.0
"-0.7019,-177.1504",1,5.0
"-53.3697,11.6389",1,1.0
"-33.7345,141.0693",1,4.0
"71.3591,84.6742",1,1.0
"51.4404,120.1716",1,2.0
"70.3155,144.7391",1,5.0
"-18.5766,8.9535",1,1.0
"-79.9792,-163.1310",1,4.0
"43.4047,20.3494",1,1.0
"69.1722,-133.7404",1,3.0
"35.1718,-15.3347",1,1.0
"74.8015,159.5782",1,4.0
"-85.8708,58.1641",1,5.0
"-35.8229,-78.5837",1,2.0
"-11.3370,-64.2754",1,2.0
"31.8645,-163.9377",1,
"-65.0728,108.2038",1,2.0
"60.1206,-110.1339",1,5.0
"78.8952,66.7069",1,1.0
"-68.4822,69.1032",1,1.0
"4.5793,-174.3794",1,2.0
"33.9679,141.0891",1,1.0
"-49.8465,98.8757",1,3.0
"-19.3718,-59.1232",1,1.0
"-24.9639,92.7876",1,4.0
"63.2883,147.3717",1,2.0
"1.4809,-107.7617",1,1.0
"-34.6472,-4.2385",1,1.0
"89.7192,-46.6976",1,2.0
"-79.3697,-41.0081",1,4.0
"-9.9734,-153.8526",1,1.0
"6.0700,179.6145",1,2.0
"-27.3719,-59.8047",1,5.0
"-72.3237,-159.4142",1,2.0
"68.2283,124.5221",1,1.0
"-38.0259,-21.9904",1,
"-24.0053,123.6059",1,5.0
"-64.7118,-49.9393",1,5.0
"-17.9751,-84.0256",1,4.0
"73.0750,133.3530",1,2.0
"-55.8936,69.5301",1,4.0
"53.5557,163.4741",1,4.0
"6.2255,-136.6704",1,
"73.3515,148.1795",1,1.0
"55.2416,136.2620",1,1.0
"-85.9689,-159.0093",1,5.0
"-66.0304,-102.5661",1,2.0
"26.4162,15.9352",1,1.0
"-16.9852,-150.4550",1,1.0
"11.8764,83.0704",1,4.0
"-16.1123,101.5164",1,1.0
"62.2280,36.0541",1,5.0
"-30.0901,80.3291",1,2.0
"4.2491,46.9473",1,
"62.4425,121.3265",1,
"54.8353,173.4844",1,5.0
"-81.8321,159.2233",1,2.0
"-51.7526,65.8322",1,4.0
"-39.6609,112.4875",1,
"-60.5449,145.2893",1,1.0
"76.3560,-157.2746",1,2.0
"67.6040,54.8021",1,2.0
"-11.7746,76.1268",1,4.0
"47.7270,-159.5379",1,4.0
"54.2042,-119.3382",1,2.0
"86.2392,-105.7595",1,1.0
"27.3112,-80.9406",1,1.0
"66.8293,64.8112",1,1.0
"39.4384,-76.8953",1,3.0
"47.1581,-12.2577",1,4.0
"7.7238,-164.5113",1,3.0
"26.5453,-23.6104",1,2.0
"-35.3189,12.6574",1,3.0
"57.2993,-112.1428",1,3.0
"53.8438,15.6991",1,4.0
"88.2873,-137.6714",1,5.0
"11.6740,-4.6867",1,3.0
"71.4282,-108.5546",1,4.0
"-73.5198,-105.9351",1,4.0
"-88.9748,86.1581",1,1.0
"44.0901,70.5439",1,4.0
"-24.2810,-39.5406",1,
"-4.5625,27.3321",1,2.0
"-58.5553,126.0873",1,1.0
"-32.4175,-21.4321",1,2.0
"20.1835,-80.9842",1,3.0
"-88.1452,-21.6483",1,3.0
"11.3948,129.6109",1,5.0
"-6.5470,72.3401",1,1.0
"49.5117,14.7326",1,
"-18.1324,0.5928",1,
"-15.9118,16.5560",1,4.0
"-58.7436,98.6423",1,3.0
"67.7812,-30.5834",1,4.0
"18.5156,32.7000",1,3.0
"16.9225,78.6626",1,1.0
"-86.5539,-58.4024",1,5.0
"25.2969,-149.6696",1,1.0
"12.7892,-88.1915",1,4.0
"23.0896,108.6634",1,1.0
"-60.9113,-100.6149",1,1.0
"88.3083,-72.4523",1,1.0
"-18.4944,75.0493",1,2.0
"69.3862,-63.9512",1,4.0
"-20.4883,73.4956",1,
"21.9755,-164.5524",1,
"68.1942,-163.0393",1,3.0
"-50.1521,-154.9903",1,1.0
"-10.1933,-174.7409",1,5.0
"49.9073,100.4424",1,2.0
"-88.5215,74.1770",1,1.0
"21.5663,-21.4498",1,5.0
"26.4327,95.2235",1,2.0
"-29.8306,-115.0535",1,1.0
"31.7746,128.3992",1,4.0
"-78.4381,-99.6042",1,3.0
"52.9829,-152.3477",1,
"-80.5938,-29.6378",1,4.0
"3.6428,7.7817",1,1.0
"-27.7113,-66.7943",1,5.0
"52.5870,15.6813",1,5.0
"-60.8578,-106.2304",1,3.0
"-54.3536,42.9684",1,1.0
"-55.3257,-104.3874",1,1.0
"57.1543,-36.5368",1,3.0
"12.2361,125.5911",1,1.0
"-18.4876,-157.0063",1,4.0
"42.9419,36.8008",1,4.0
"-59.7673,169.8519",1,1.0
"-64.1894,-152.8667",1,5.0
"-5.0090,-132.2255",1,5.0
"33.5267,-3.9893",1,
"-18.4065,178.9523",1,1.0
"-55.5024,-129.3302",1,3.0
"-62.0839,-42.6661",1,5.0
"51.6786,162.9747",1,3.0
"73.0023,137.6233",1,1.0
"10.2764,146.2096",1,1.0
"-77.1986,165.2284",1,3.0
"70.2462,123.6285",1,5.0
"-25.5683,48.0516",1,1.0
"-44.5397,-5.2005",1,4.0
"-41.6925,-87.5147",1,5.0
"-55.3105,70.5124",1,3.0
"-60.4733,122.5151",1,4.0
"-56.9207,-26.7938",1,4.0
"43.6889,-64.5104",1,4.0
"-79.3180,142.1474",1,1.0
"-77.3167,131.6803",1,2.0
"78.1929,72.8859",1,3.0
"73.0629,-74.0885",1,4.0
"-0.4595,161.2208",1,5.0
"37.8196,-31.4755",1,4.0
"83.1772,-5.4411",1,1.0
"54.9167,27.6487",1,4.0
"-41.2087,-175.5592",1,1.0
"-48.8420,174.3586",1,3.0
"-60.2184,44.5754",1,1.0
"46.3104,154.9721",1,1.0
"-29.4933,143.5421",1,3.0
"37.5398,-44.4281",1,5.0
"-0.9985,-165.2814",1,2.0
"27.6859,-40.8757",1,
"-32.4334,-158.1763",1,3.0
"76.9269,157.2324",1,2.0
"-49.2068,98.3525",1,2.0
"-14.2108,-41.6689",1,5.0
"-41.8921,81.5899",1,3.0
"-75.4539,1.8402",1,5.0
"15.9330,-165.7920",1,3.0
"48.8704,59.9183",1,1.0
"-10.9292,50.4288",1,1.0
"89.6082,-14.9391",1,4.0
"45.6813,35.7867",1,5.0
"-81.5372,-132.4357",1,4.0
"-59.0631,67.7794",1,3.0
"7.9027,108.1136",1,4.0
"-38.6675,32.2883",1,1.0
"77.0926,-120.4960",1,2.0
"72.6538,-80.6302",1,4.0
"55.9736,77.5709",1,2.0
"40.2334,120.0123",1,2.0
"83.5894,-14.5204",1,2.0
"42.0492,-28.5855",1,3.0
"22.0624,-68.4127",1,4.0
"53.9669,-179.6850",1,3.0
"68.6115,-177.8076",1,4.0
"62.6831,-141.2340",1,2.0
"-33.3869,-66.8906",1,3.0
"74.4618,133.2002",1,1.0
"-52.4347,141.4963",1,
"4.3719,3.9730",1,2.0
"35.9451,46.0738",1,1.0
"4.8466,-74.6187",1,4.0
"-10.7691,-107.6892",1,3.0
"24.9073,-68.7725",1,4.0
"50.7731,146.5445",1,4.0
"-18.5761,143.5793",1,
"-35.9148,45.5099",1,
"-14.9997,61.3576",1,1.0
"30.4728,-51.3744",1,2.0
"-25.7239,140.4989",1,
"-14.8030,-45.5868",1,2.0
"27.6930,1.2265",1,1.0
"21.1566,-57.8746",1,3.0
"3.4767,-163.6432",1,3.0
"51.8529,-152.3974",1,1.0
"88.5511,-124.3780",1,1.0
"5.3541,-91.2517",1,3.0
"-16.9059,159.2267",1,5.0
"29.3077,147.5557",1,4.0
"-85.5881,-167.4618",1,
"14.2382,-63.4518",1,3.0
"66.1459,-37.8707",1,5.0
"-61.6033,147.2940",1,3.0
"-30.0906,28.6512",1,1.0
"44.6327,64.4290",1,1.0
"29.3992,11.6485",1,3.0
"74.3777,-80.0673",1,1.0
"41.0312,-65.8360",1,3.0
"-4.5128,-150.5488",1,4.0
"86.4059,-170.5821",1,5.0
"-69.4142,-43.5056",1,1.0
"-52.8712,-135.1262",1,3.0
"-51.9011,-148.9148",1,5.0
"-60.1582,108.5191",1,1.0
"-65.5502,-148.7727",1,4.0
"74.8598,145.6556",1,3.0
"-54.8256,-152.6176",1,1.0
"50.7357,123.6548",1,3.0
"77.1727,-78.6768",1,4.0
"65.4435,61.3427",1,5.0
"-46.1219,-27.2984",1,1.0
"-2.3607,-84.4249",1,1.0
"55.9731,6.5618",1,
"13.9341,112.0915",1,3.0
"-10.0511,-71.2279",1,1.0
"-82.4789,0.4498",1,5.0
"24.0154,69.4966",1,2.0
"65.2469,-142.3724",1,2.0
"26.5162,-169.1714",1,
"69.9814,121.9070",1,3.0
"16.9121,75.5115",1,1.0
"15.0140,165.6304",1,4.0
"-24.2637,-0.0068",1,1.0
"-29.1540,-87.5956",1,1.0
"60.1970,-43.4868",1,3.0
"36.1463,-82.9525",1,3.0
"-57.0122,-92.3988",1,5.0
"-51.8555,100.9437",1,5.0
"45.7705,99.2654",1,2.0
"-60.4656,-169.8957",1,4.0
"-54.4162,11.1904",1,1.0
"-79.5855,-0.6829",1,4.0
"-42.5438,-45.7598",1,5.0
"5.1082,166.4628",1,3.0
"68.6506,-113.7865",1,1.0
"71.5960,-145.3225",1,2.0
"-87.3900,-150.8966",1,1.0
"69.5364,-168.2740",1,4.0
"89.4222,-91.8410",1,4.0
"-84.8221,14.3053",1,4.0
"39.7236,-136.1817",1,1.0
"-84.3899,-47.5208",1,2.0
"-42.4692,-115.1093",1,3.0
"82.7081,-136.3967",1,2.0
"-44.4664,-78.2384",1,3.0
"-31.9948,112.8637",1,1.0
"24.6078,167.8242",1,1.0
"20.0963,152.0350",1,3.0
"12.1752,-70.1508",1,4.0
"-13.8594,47.7337",1,
"43.2945,24.8392",1,
"-57.6288,-70.4732",1,5.0
"-42.2200,143.0056",1,2.0
"-14.7934,-42.3280",1,5.0
"7.7254,-109.3104",1,2.0
"72.1809,-95.7162",1,4.0
"-7.6110,59.4292",1,2.0
"3.8935,-9.9988",1,4.0
"84.1870,-108.5222",1,5.0
"57.5646,137.8374",1,4.0
"-70.9647,-51.5698",1,1.0
"-44.9930,64.2417",1,5.0
"7.6865,163.6586",1,3.0
"89.0078,-66.3739",1,5.0
"5.9809,157.2251",1,2.0
"70.3686,58.1856",1,4.0
"-42.9148,165.1010",1,4.0
"80.7917,33.9600",1,4.0
"-12.5725,108.7862",1,
"-69.6703,-78.8245",1,5.0
"7.9316,138.8588",1,
"-8.1139,-33.5354",1,2.0
"68.2856,97.9744",1,1.0
"-76.2963,84.7902",1,4.0
"-37.1146,153.7708",1,3.0
"18.7534,156.5234",1,5.0
"81.3893,-142.3654",1,3.0
"4.2078,-108.5302",1,3.0
"-43.4518,-155.7420",1,3.0
"-6.4797,-35.7069",1,1.0
"15.0930,42.3277",1,5.0
"60.1994,-102.0576",1,2.0
"-20.0880,-91.3608",1,4.0
"15.7593,49.6431",1,3.0
"17.9316,158.2549",1,5.0
"-4.3824,24.8216",1,4.0
"64.2127,-14.5296",1,2.0
"72.7514,-26.4719",1,1.0
"-24.5956,-53.1446",1,3.0
"37.4267,169.3184",1,1.0
"-13.8103,174.8941",1,4.0
"-75.8493,5.5804",1,
"-69.9873,-126.5797",1,4.0
"67.9762,179.4836",1,3.0
"-46.0478,5.3183",1,
"80.9980,-94.0015",1,4.0
"39.4204,82.7534",1,5.0
"8.2580,-51.0720",1,5.0
"-4.5892,78.7955",1,
"39.0065,3.8681",1,1.0
"-31.0967,-0.6699",1,2.0
"-89.6611,-87.9607",1,5.0
"-3.9200,104.4217",1,2.0
"64.8846,59.7625",1,4.0
"4.3570,119.8612",1,3.0
"-24.7681,85.5818",1,3.0
"-59.8871,-128.9280",1,2.0
"-63.5334,7.7960",1,3.0
"8.3385,125.5089",1,1.0
"-5.2346,-146.3639",1,3.0
"54.2056,158.0254",1,5.0
"59.1884,-6.0116",1,4.0
"53.3392,164.3247",1,1.0
"-10.7996,-85.9399",1,5.0
"-31.9294,-148.9303",1,1.0
"-24.6739,57.3094",1,5.0
"63.9175,-135.4014",1,2.0
"65.8559,-3.7862",1,3.0
"-60.5182,167.6539",1,5.0
"-63.3656,-91.2665",1,3.0
"70.0607,9.2839",1,3.0
"65.4314,-126.1088",1,5.0
"-48.5551,-133.4535",1,3.0
"16.0300,96.6462",1,1.0
"30.6193,-146.1103",1,4.0
"8.9920,119.1795",1,
"-88.0498,-147.1562",1,3.0
"65.7439,61.9092",1,4.0
"-15.2717,-30.6679",1,3.0
"30.2401,145.7492",1,3.0
"-61.8375,-142.5717",1,4.0
"-38.2689,-104.2514",1,4.0
"-64.6016,-39.8335",1,3.0
"-13.4721,-85.7512",1,4.0
"73.9455,107.0916",1,5.0
"-52.1631,16.6322",1,3.0
"-22.7042,122.5263",1,3.0
"-6.8700,-46.1656",1,1.0
"20.7888,45.2150",1,4.0
"26.8596,151.8830",1,5.0
"2.1565,101.6567",1,2.0
"82.8632,92.9775",1,2.0
"3.6076,-124.4978",1,4.0
"51.8364,-86.0039",1,1.0
"25.2197,-147.5418",1,4.0
"1.2634,148.6092",1,4.0
"-37.9270,-160.3397",1,5.0
"10.2400,102.9420",1,1.0
"1.0071,179.5534",1,1.0
"83.9439,103.2678",1,4.0
"13.5563,-132.0848",1,1.0
"-63.6266,-136.2155",1,1.0
"75.6306,-39.1238",1,
"37.2758,74.1288",1,4.0
"-37.1812,-24.4275",1,3.0
"-3.5109,80.4040",1,1.0
"-78.1315,-119.2430",1,3.0
"74.3272,-36.2675",1,1.0
"3.6892,-125.7060",1,
"-62.7594,167.6779",1,3.0
"66.6863,-144.5930",1,5.0
"46.2002,-54.9608",1,2.0
"-23.0230,141.5625",1,1.0
"-43.6527,121.6394",1,1.0
"-2.3974,-133.1794",1,1.0
"51.2425,128.5274",1,5.0
"13.8002,-1.1442",1,3.0
"15.2656,-172.9309",1,1.0
"-71.6169,25.4732",1,2.0
"4.7886,71.4281",1,4.0
"47.4955,-76.0553",1,3.0
"-65.2995,31.4060",1,1.0
"43.0902,49.9711",1,1.0
"39.5044,-153.6085",1,2.0
"-45.2704,-124.5470",1,4.0
"14.9151,165.4458",1,5.0
"56.7616,95.2102",1,3.0
"62.9529,-137.2740",1,1.0
"24.4619,104.9692",1,2.0
"-54.8922,139.5669",1,2.0
"-79.5782,89.6006",1,5.0
"-42.0885,95.7687",1,2.0
"-89.6742,-115.4037",1,3.0
"-36.1897,135.6770",1,4.0
"87.7527,106.0815",1,5.0
"-14.0160,-37.7034",1,
"-35.7076,83.5874",1,5.0
"65.3748,-15.2894",1,2.0
"65.8735,-129.9410",1,2.0
"88.1245,-178.9783",1,1.0
"-32.8645,20.7586",1,2.0
"-51.6140,-147.0150",1,5.0
"-66.2387,-20.4390",1,4.0
"16.1407,122.4371",1,2.0
"-52.6872,65.0625",1,4.0
"72.4927,27.9584",1,5.0
"-75.5865,23.6867",1,5.0
"56.4379,-158.3398",1,2.0
"13.3991,-175.3805",1,3.0
"68.3952,2.2168",1,
"6.0301,39.6402",1,1.0
"57.3218,-37.4380",1,4.0
"11.8352,23.2150",1,4.0
"-36.5331,82.2650",1,2.0
"22.2666,107.3459",1,4.0
"17.9192,154.9063",1,2.0
"-36.1818,-75.0136",1,4.0
"61.9389,141.0848",1,4.0
"-87.0962,97.1776",1,4.0
"76.0261,-84.8022",1,2.0
"-60.1303,6.9820",1,1.0
"-89.8626,-12.7393",1,
"48.9388,-142.7321",1,1.0
"75.8502,71.0154",1,1.0
"-37.0915,167.1668",1,3.0
"-7.7702,130.5350",1,4.0
"-70.9427,91.2899",1,2.0
"-53.8643,54.5635",1,4.0
"-27.6856,106.6707",1,3.0
"-11.5449,-82.6534",1,5.0
"41.6519,-100.9066",1,4.0
"-89.7869,34.0190",1,4.0
"76.1746,-157.3977",1,2.0
"-23.1490,29.4761",1,1.0
"0.2607,19.4255",1,3.0
"-59.4343,-79.8995",1,1.0
"-41.6578,-91.6900",1,5.0
"-41.3876,114.1950",1,2.0
"-30.8915,-10.7204",1,4.0
"39.0031,-133.7008",1,2.0
"12.1468,139.4148",1,1.0
"84.5372,17.8474",1,1.0
"61.7649,29.4531",1,
"-39.6298,-71.5867",1,5.0
"-38.1612,83.9622",1,3.0
"-30.8275,56.1161",1,
"76.6695,-94.9719",1,4.0
"-88.5294,43.3571",1,3.0
"8.2942,-137.1220",1,1.0
"-26.8446,130.2469",1,3.0
"44.1322,-143.4195",1,2.0
"-86.3227,63.0294",1,5.0
"-43.6340,-179.4985",1,4.0
"-4.3355,17.9782",1,4.0
"61.9502,-102.5135",1,3.0
"-13.3376,-40.3237",1,2.0
"-56.0097,151.8779",1,3.0
"-68.5757,-160.7322",1,5.0
"48.2026,134.7597",1,5.0
"-22.0137,83.8597",1,3.0
